Sps,lon,lat,Source,Lon_dd,Lat_dd,NEAR_FID,NEAR_DIST,NEAR_X,NEAR_Y,NEAR_ANGLE,RASTERVALU
Aatl,-61.157,64.167,OBIS, , ,944143,4863.25560955,-61.125,64.2083333333,18.6368787178,1
Aatl,-5.03000021,78.47000122,OBIS, , ,542736,1328.50722839,-5.04166666667,78.4583333333,-168.683794336,1
Aatl,-59.61017,64.52217,OBIS, , ,939493,2287.18682766,-59.625,64.5416666667,-18.1264240947,1
Aatl,-49.84,46.11,OBIS, , ,1332931,3177.96714936,-49.875,46.125,-58.3430479096,1
Aatl,-60.165,64.789,OBIS, , ,936091,1924.89739056,-60.125,64.7916666667,81.096861759,1
Aatl,-55.65,70.116669,OBIS, , ,849085,1328.42261597,-55.625,70.125,45.5890115183,1
Aatl,-58.2032,49.5697,OBIS, , ,1255265,3139.9258411,-58.2083333333,49.5416666667,-173.20467668,1
Aatl,30.94366667,70.5825,OBIS, , ,837903,4588.21433326,30.9583333333,70.5416666667,173.171763019,1
Aatl,-51.93,47.56,OBIS, , ,1299966,2950.09810704,-51.9583333333,47.5416666667,-133.693791467,1
Aatl,-58.38034,45.62717,OBIS, , ,1344897,481.231961162,-58.375,45.625,120.076007843,1
Aatl,-57.98417,45.25334,OBIS, , ,1352969,4717.4207726,-57.9583333333,45.2916666667,25.444514114,1
Aatl,-52.5667,50.041668,OBIS, , ,1243911,1793.2320314,-52.5416666667,50.0416666667,89.9951443875,1
Aatl,-17.93333244,72.41000366,OBIS, , ,777890,3996.32002142,-17.9583333333,72.375,-167.789272393,1
Aatl,-58.67909,44.7605,OBIS, , ,1365185,4165.75306075,-58.7083333333,44.7916666667,-33.7453080446,1
Aatl,-63.03608,46.531,OBIS, , ,1322909,1260.79753288,-63.0416666667,46.5416666667,-19.8695366427,1
Aatl,-60.88467,44.55484,OBIS, , ,1371438,1653.28421732,-60.875,44.5416666667,152.300511539,1
Aatl,-52.26,48.3,OBIS, , ,1283224,2525.71632022,-52.2916666667,48.2916666667,-111.511484491,1
Aatl,-60.59784,45.24934,OBIS, , ,1354954,5031.7647971,-60.625,45.2083333333,-154.909634794,1
Aatl,-69.57,48.16,OBIS, , ,1286817,4426.26126405,-69.5416666667,48.125,151.540601435,1
Aatl,-60.18167,46.5605,OBIS, , ,1322937,2926.48037943,-60.2083333333,46.5416666667,-135.664866171,1
Aatl,-60.02034,45.45759,OBIS, , ,1348894,1670.13547325,-60.0416666667,45.4583333333,-87.1570605601,1
Aatl,-62.813,60.522,OBIS, , ,1004119,2484.66062109,-62.7916666667,60.5416666667,28.115221267,1
Aatl,-65.9316,60.2402,OBIS, , ,1010792,3847.19850557,-65.9583333333,60.2083333333,-157.337543769,1
Aatl,-50.39,49.93,OBIS, , ,1245847,3330.30634467,-50.375,49.9583333333,18.8567490504,1
Aatl,-65.55934,45.24934,OBIS, , ,1354926,4763.98735617,-65.5416666667,45.2083333333,163.055676234,1
Aatl,-68.05292,41.56525,OBIS, , ,1451608,2782.44698078,-68.0416666667,41.5416666667,160.276856657,1
Aatl,-73.2757,72.399,OBIS, , ,777565,2731.96720116,-73.2916666667,72.375,-168.603805069,1
Aatl,-56.025,49.495834,OBIS, , ,1257161,4342.15710311,-56.0416666667,49.4583333333,-163.842900905,1
Aatl,-50.7667,50.445835,OBIS, , ,1234563,2253.22049309,-50.7916666667,50.4583333333,-51.8913835849,1
Aatl,-56.41,55.31,OBIS, , ,1129583,3017.87460784,-56.375,55.2916666667,132.541932771,1
Aatl,-16.20999908,80.18000031,OBIS, , ,475810,3163.85906127,-16.2083333333,80.2083333333,0.572963688829,1
Aatl,-60.90459,44.23892,OBIS, , ,1379984,4140.20665222,-60.875,44.2083333333,145.164450569,1
Aatl,-59.4,70.033333,OBIS, , ,851274,1331.35186773,-59.375,70.0416666667,45.6949756797,1
Aatl,-54.71,52.27,OBIS, , ,1195808,2413.58987493,-54.7083333333,52.2916666667,2.70053040826,1
Aatl,-62.575,63.01666667,OBIS, , ,961717,3257.64076482,-62.5416666667,63.0416666667,31.182325182,1
Aatl,-56.5833,55.466667,OBIS, , ,1125508,2792.20903073,-56.5416666667,55.4583333333,109.390262145,1
Aatl,-58.797,45.73125,OBIS, , ,1342880,2580.7140472,-58.7916666667,45.7083333333,170.739374394,1
Aatl,-54.7917,54.966667,OBIS, , ,1137640,927.729892887,-54.7916666667,54.9583333333,179.8681227,1
Aatl,-58.74458,45.0525,OBIS, , ,1359030,3099.01253309,-58.7083333333,45.0416666667,112.847792397,1
Aatl,-52.28,49.19,OBIS, , ,1262827,2209.10013344,-52.2916666667,49.2083333333,-22.6325346417,1
Aatl,-60.11525,44.3575,OBIS, , ,1375695,2094.14484195,-60.125,44.375,-21.7814391699,1
Aatl,-53.775,53.375,OBIS, , ,1173417,1109.23463148,-53.7916666667,53.375,-89.9933120229,1
Aatl,-60.382,58.473,OBIS, , ,1051741,1683.96794721,-60.375,58.4583333333,165.956551247,1
Aatl,-67.3416,60.6883,OBIS, , ,1000903,2882.84239157,-67.375,60.7083333333,-39.2434918574,1
Aatl,-52.5,53.700001,OBIS, , ,1166280,2903.73402876,-52.4583333333,53.7083333333,71.35798826,1
Aatl,-54.4,52.55,OBIS, , ,1190637,1932.94925545,-54.375,52.5416666667,118.65853553,1
Aatl,-57.175,44.605556,OBIS, , ,1369376,3415.94084553,-57.2083333333,44.625,-50.7509411672,1
Aatl,-63.45267,46.63017,OBIS, , ,1320941,720.00425017,-63.4583333333,46.625,-142.957593543,1
Aatl,-59.77,56.21,OBIS, , ,1107153,1357.27950513,-59.7916666667,56.2083333333,-97.849461976,1
Aatl,-60.7375,70.120834,OBIS, , ,849024,1200.80510501,-60.7083333333,70.125,67.2151045417,1
Aatl,-62.9,64.01666667,OBIS, , ,946552,3043.08856215,-62.875,64.0416666667,23.6652325451,1
Aatl,-60.23916667,65.455,OBIS, , ,927496,1477.2192339,-60.2083333333,65.4583333333,75.4139074743,1
Aatl,-57.51975,44.60259,OBIS, , ,1369372,3037.7415413,-57.5416666667,44.625,-34.9290586107,1
Aatl,-60.19984,45.15675,OBIS, , ,1356983,3591.20120534,-60.2083333333,45.125,-169.276478174,1
Aatl,-59.63817,44.8325,OBIS, , ,1365174,4655.78698873,-59.625,44.7916666667,167.065100903,1
Aatl,-63.39908,43.63017,OBIS, , ,1395172,2026.51719991,-63.375,43.625,106.457806532,1
Aatl,-64.531,47.06208,OBIS, , ,1311284,2409.77128718,-64.5416666667,47.0416666667,-160.342658904,1
Aatl,17.34641,70.70336833,OBIS, , ,832758,1191.36446183,17.375,70.7083333333,62.2781876677,1
Aatl,-51.6667,49.333332,OBIS, , ,1259090,5533.94373194,-51.7083333333,49.375,-33.1167145643,1
Aatl,-7.730000019,79.33999634,OBIS, , ,507592,3933.81575502,-7.70833333333,79.375,6.51224825485,1
Aatl,-52.7333,47.566666,OBIS, , ,1299957,3355.08740783,-52.7083333333,47.5416666667,145.928947204,1
Aatl,-47.62,46.23,OBIS, , ,1330966,2439.07401658,-47.625,46.2083333333,-170.897595675,1
Aatl,-62.14,64.217,OBIS, , ,944131,1209.97161706,-62.125,64.2083333333,142.980590241,1
Aatl,-70.754,71.904,OBIS, , ,794641,3490.08137973,-70.7916666667,71.875,-157.982827469,1
Aatl,-65.9961,60.444,OBIS, , ,1005718,2621.28437668,-65.9583333333,60.4583333333,52.4482448015,1
Aatl,7.2765,63.39183333,OBIS, , ,957298,2023.85962338,7.29166666667,63.375,157.984375957,1
Aatl,-58.664,65.367,OBIS, , ,928630,2021.70302348,-58.625,65.375,63.801490594,1
Aatl,-53.3,53.69,OBIS, , ,1166270,2113.41700826,-53.2916666667,53.7083333333,15.0922187505,1
Aatl,-61.81742,43.56292,OBIS, , ,1397377,3147.47227715,-61.7916666667,43.5416666667,138.601202478,1
Aatl,-61.765,64.117,OBIS, , ,945350,1575.84590507,-61.7916666667,64.125,-55.5204356328,1
Aatl,-61.825,65.676,OBIS, , ,924238,3917.14808182,-61.7916666667,65.7083333333,23.0032512531,1
Aatl,-66.6927,59.6288,OBIS, , ,1023736,978.466267447,-66.7083333333,59.625,-115.62969924,1
Aatl,-55.7208,47.658333,OBIS, , ,1298029,3822.62941111,-55.7083333333,47.625,165.810323688,1
Aatl,-62.302,63.677,OBIS, , ,951439,3530.01421834,-62.2916666667,63.7083333333,8.32152772014,1
Aatl,-61.5,48.5,OBIS, , ,1277654,5562.53594975,-61.4583333333,48.5416666667,33.5807201967,1
Aatl,-61.75017,46.22725,OBIS, , ,1330805,3830.54229438,-61.7916666667,46.2083333333,-123.278536345,1
Aatl,-8.020000458,79.66000366,OBIS, , ,497927,3932.55809646,-8.04166666667,79.625,-173.637979765,1
Aatl,-74.6676,62.9616,OBIS, , ,962906,2098.72455541,-74.7083333333,62.9583333333,-99.9726088378,1
Aatl,-61.574,46.73075,OBIS, , ,1319024,3510.06352664,-61.5416666667,46.7083333333,135.218784563,1
Aatl,-61.2883,48.3443,OBIS, , ,1281332,3422.86204439,-61.2916666667,48.375,-4.17865579828,1
Aatl,-53.44,53.55,OBIS, , ,1169889,1528.75244808,-53.4583333333,53.5416666667,-127.342808613,1
Aatl,-49.78,45.76,OBIS, , ,1340980,3634.73493485,-49.7916666667,45.7916666667,-14.4521257881,1
Aatl,-60.12,56.75,OBIS, , ,1095028,4649.87609134,-60.125,56.7083333333,-176.223849953,1
Aatl,-61.03317,47.5065,OBIS, , ,1299866,3961.88127819,-61.0416666667,47.5416666667,-9.29131588564,1
Aatl,-59.60692,45.5325,OBIS, , ,1346886,1741.31721738,-59.625,45.5416666667,-54.1851381538,1
Aatl,-66.796,61.833,OBIS, , ,981567,4611.95227198,-66.7916666667,61.7916666667,177.158764323,1
Aatl,-61.4665,63.59817,OBIS, , ,952719,3018.0919485,-61.4583333333,63.625,7.71098445189,1
Aatl,20.253,70.7725,OBIS, , ,830320,2567.57946837,20.2916666667,70.7916666667,33.5871078611,1
Aatl,-48.4167,45.466667,OBIS, , ,1349033,3385.30852652,-48.4583333333,45.4583333333,-105.86358762,1
Aatl,-58.1333,45.783333,OBIS, , ,1340880,1128.94108608,-58.125,45.7916666667,34.8650536717,1
Aatl,-58.94583333,65.1875,OBIS, , ,930794,2395.43786744,-58.9583333333,65.2083333333,-14.1378103489,1
Aatl,-54.5667,64.316666,OBIS, , ,943027,3038.94590885,-54.5416666667,64.2916666667,156.492526466,1
Aatl,33.38,73.129,OBIS, , ,751505,474.899469154,33.375,73.125,-160.045693432,1
Aatl,-62.589,63.408,OBIS, , ,956559,4095.12007202,-62.625,63.375,-153.912800116,1
Aatl,-61.316,66.118,OBIS, , ,919083,1348.47243434,-61.2916666667,66.125,54.6191141271,1
Aatl,-4.809999943,78.72000122,OBIS, , ,533297,1362.95873879,-4.79166666667,78.7083333333,162.89412886,1
Aatl,-6.429999828,78.75,OBIS, , ,530132,4692.76308486,-6.45833333333,78.7916666667,-7.53121519069,1
Aatl,20.689,70.60266667,OBIS, , ,835311,2592.69695847,20.7083333333,70.625,16.0339334229,1
Aatl,-53.48,54.2,OBIS, , ,1155144,1690.96297992,-53.4583333333,54.2083333333,56.7237975647,1
Aatl,-66.06709,45.07175,OBIS, , ,1358975,3897.12653154,-66.0416666667,45.0416666667,149.06982568,1
Aatl,-68.6902,61.1412,OBIS, , ,993114,2052.63501189,-68.7083333333,61.125,-151.56800423,1
Aatl,-16.62000084,70.41000366,OBIS, , ,842299,3909.74072748,-16.625,70.375,-177.251696677,1
Aatl,-54.07,51.74,OBIS, , ,1207801,4030.71685219,-54.0416666667,51.7083333333,150.928991051,1
Aatl,-11.35999966,80.59999847,OBIS, , ,459920,2805.11090253,-11.375,80.625,-5.58291633731,1
Aatl,-73.0828,63.0214,OBIS, , ,961635,3072.13968913,-73.0416666667,63.0416666667,42.6484931781,1
Aatl,-51.71,47.23,OBIS, , ,1307577,2412.09992952,-51.7083333333,47.2083333333,176.9993607,1
Aatl,-66.753,70.2973,OBIS, , ,844379,1585.57112719,-66.7916666667,70.2916666667,-113.333797046,1
Aatl,-50.1,46.1,OBIS, , ,1332928,3384.83248558,-50.125,46.125,-34.8092179851,1
Aatl,-50.12,45.76,OBIS, , ,1340976,3541.07094731,-50.125,45.7916666667,-6.30310248495,1
Aatl,-59.891,64.875,OBIS, , ,935009,758.333860693,-59.875,64.875,89.992756931,1
Aatl,19.51,76.25,GBIF, , ,627991,4726.38080694,19.5416666667,76.2916666667,10.2130832431,1
Aatl,-20.45,72.05,GBIF, , ,789271,973.121341131,-20.4583333333,72.0416666667,-162.853473964,1
Aatl,-25.27,70.31,GBIF, , ,844572,2201.92850281,-25.2916666667,70.2916666667,-158.253906864,1
Aatl,9.524496,63.621997,GBIF, , ,953429,914.915539169,9.54166666667,63.625,68.5305877522,1
Aatl,22.32282,70.202511,GBIF, , ,847418,1345.1521244,22.2916666667,70.2083333333,-61.1107373378,1
Aatl,10.611457,63.578013,GBIF, , ,954729,4107.07333957,10.625,63.5416666667,170.561478815,1
Aatl,11.074564,63.850383,GBIF, , ,949678,3185.47353779,11.0416666667,63.875,-30.5033603878,1
Aatl,17.88128,69.609797,GBIF, , ,862563,1713.49412366,17.875,69.625,-8.19058560749,1
Aatl,-54.45,45.7333,GBIF, , ,1342932,2849.77182111,-54.4583333333,45.7083333333,-166.837932774,1
Aatl,-55.4,45.4833,GBIF, , ,1348950,3394.3329214,-55.375,45.4583333333,144.825009491,1
Aatl,-49.8667,46.3333,GBIF, , ,1328951,4671.80459134,-49.875,46.2916666667,-172.131636975,1
Aatl,-10.766667,63.616667,GBIF, , ,953185,1549.19611281,-10.7916666667,63.625,-53.1478451629,1
Aatl,-10.033333,63.266667,GBIF, , ,958366,2817.8284916,-10.0416666667,63.2916666667,-8.53228301691,1
Aatl,-2.983333,62.4,GBIF, , ,972864,3071.80682683,-2.95833333333,62.375,155.090353229,1
Aatl,-54.966667,64.816667,GBIF, , ,936153,2815.27161215,-54.9583333333,64.7916666667,171.909678062,1
Aatl,6.65,57.616667,GBIF, , ,1073380,1758.71181417,6.625,57.625,-58.1399560899,1
Aatl,7.05,57.516667,GBIF, , ,1075441,2828.59890776,7.04166666667,57.5416666667,-10.161980316,1
Aatl,-48.966667,62.083333,GBIF, , ,977724,4663.97354244,-48.9583333333,62.0416666667,174.635112354,1
Aatl,37.883333,70.633333,GBIF, , ,835486,979.589531519,37.875,70.625,-161.633677696,1
Aatl,34.7,71.3,GBIF, , ,814814,976.519437931,34.7083333333,71.2916666667,162.204403236,1
Aatl,5.783333,57.733333,GBIF, , ,1071310,2828.22447288,5.79166666667,57.7083333333,169.883174987,1
Aatl,-55.616667,66.583333,GBIF, , ,913648,4661.15428477,-55.625,66.5416666667,-175.443209311,1
Aatl,11.7,64.733333,GBIF, , ,937849,2815.33673888,11.7083333333,64.7083333333,171.88506859,1
Aatl,-69.783333,42.3,GBIF, , ,1430807,1152.88650084,-69.7916666667,42.2916666667,-143.405629059,1
Aatl,-69.458333,42.225,GBIF, , ,1433121,1851.2915437,-69.4583333333,42.2083333333,-179.999148075,1
Aatl,-70.741667,42.475,GBIF, , ,1426187,3308.03939059,-70.7083333333,42.4583333333,124.020933913,1
Aatl,-69.929252,42.136801,GBIF, , ,1435430,2738.55250539,-69.9583333333,42.125,-118.587457766,1
Aatl,-66.620605,44.461466,GBIF, , ,1373508,493.475439536,-66.625,44.4583333333,-134.861669221,1
Aatl,-7.71,79.05,GBIF, , ,520543,931.115530122,-7.70833333333,79.0416666667,177.822189086,1
Aatl,5.13337,59.2617,GBIF, , ,1032279,3372.2191773,5.125,59.2916666667,-8.13164345755,1
Aatl,10.5063,59.57248,GBIF, , ,1026508,3972.76938623,10.5416666667,59.5416666667,149.761434835,1
Aatl,23.30883,70.73467,GBIF, , ,832829,3005.75303922,23.2916666667,70.7083333333,-167.840493263,1
Aatl,5.13147,59.71774,GBIF, , ,1022685,1109.43660927,5.125,59.7083333333,-160.835957465,1
Aatl,25.06444,70.26673,GBIF, , ,845157,2911.3700038,25.0416666667,70.2916666667,-17.1290342079,1
Aatl,13.87007,67.00465,GBIF, , ,907691,4133.76460868,13.875,67.0416666667,2.97686869485,1
Aatl,14.29557,67.32895,GBIF, , ,904402,4161.46384121,14.2916666667,67.2916666667,-177.683273031,1
Aatl,30.19056,70.54198,GBIF, , ,837894,661.975213628,30.2083333333,70.5416666667,93.0187595766,1
Aatl,27.42,71.23,GBIF, , ,817384,2782.64935738,27.4583333333,71.2083333333,150.298713402,1
Aatl,28.0,71.47,GBIF, , ,809334,1970.26244279,28.0416666667,71.4583333333,131.33406264,1
Aatl,18.78,71.02,GBIF, , ,822603,2454.25685424,18.7916666667,71.0416666667,9.9294327824,1
